order_id,product_id,add_to_cart_order,reordered
54834,177,7,1
54834,540,8,1
54834,492,9,1
54834,501,10,0
54834,833,11,0
54834,716,12,0
54834,35,13,0
54844,520,1,1
54844,468,2,1
54844,836,3,1
54844,969,4,1
54844,436,5,1
54844,73,6,1
54844,776,7,1
54844,954,8,0
54844,331,9,0
54844,541,10,0
54854,907,1,1
54854,452,2,1
54854,540,3,1
54870,716,1,1
54870,199,2,1
54870,224,3,1
54870,425,4,1
54870,35,5,1
54870,750,6,1
54870,404,7,1
54870,486,8,1
54870,207,9,0
54870,489,10,0
54870,411,11,0
54882,30,1,1
54882,969,2,1
54882,578,3,1
54882,648,4,1
54882,821,5,1
54882,490,6,1
54882,120,7,1
54882,73,8,1
54882,804,9,1
54882,177,10,1
54882,327,11,0
54894,588,1,1
54894,131,2,1
54894,73,3,1
54894,540,4,1
54894,969,5,1
54894,569,6,1
54894,120,7,1
54894,618,8,0
54909,540,1,1
54909,588,2,1
54909,331,3,1
54909,625,4,1
54909,120,5,1
54922,742,1,1
54922,969,2,1
54922,355,3,1
54922,782,4,1
54922,776,5,1
54922,711,6,1
54922,45,7,1
54922,87,8,0
54922,281,9,0
54922,177,10,0
54936,221,1,1
54936,827,2,1
54936,540,3,1
54936,177,4,1
54952,612,1,1
54952,782,2,1
54952,363,3,1
54952,530,4,1
54952,833,5,1
54952,747,6,0
54952,772,7,0
54965,227,1,1
54965,320,2,1
54965,403,3,1
54965,247,4,1
54965,481,5,1
54965,409,6,1
54965,929,7,1
54965,958,8,0
54965,943,9,0
54965,142,10,1
54965,850,11,0
54965,755,12,0
54965,691,13,0
54965,120,14,1
54977,505,1,1
54977,404,2,1
54977,120,3,1
54977,413,4,1
54977,412,5,1
54977,747,6,0
54985,163,1,1
54985,505,2,1
54985,594,3,1
54985,822,4,1
54985,969,5,0
54985,120,6,0
54998,977,1,1
54998,594,2,1
54998,816,3,1
54998,874,4,1
54998,807,5,1
54998,63,6,0
54998,177,7,1
55007,268,1,1
55007,772,2,1
55007,530,3,1
55007,776,4,1
55007,56,5,1
55007,174,6,0
55007,540,7,1
55024,331,1,1
55024,876,2,1
55024,35,3,1
55024,532,4,1
55024,319,5,1
55024,32,6,1
55024,526,7,1
55024,223,8,0
55024,594,9,1
55024,120,10,1
55041,342,1,1
55041,459,2,1
55041,74,3,1
55041,821,4,0
55052,625,1,1
55052,782,2,1
55052,867,3,1
55052,2,4,1
55052,896,5,1
55052,120,6,1
55052,969,7,1
55052,486,8,0
55065,492,1,1
55065,464,2,1
55065,833,3,1
55065,540,4,1
55065,331,5,1
55065,131,6,1
55065,804,7,1
55065,177,8,1
55065,876,9,0
55079,145,1,1
55079,989,2,1
55079,505,3,1
55079,73,4,1
55079,263,5,1
55079,232,6,1
55079,824,7,0
55079,594,8,1
55090,595,1,1
55090,782,2,1
55090,625,3,0
55104,804,1,1
55104,569,2,1
55104,177,3,1
55104,594,4,1
55117,120,1,1
55117,695,2,1
55117,177,3,1
55117,936,4,1
55117,540,5,1
55117,969,6,1
55117,405,7,1
55117,415,8,1
55117,569,9,1
55117,662,10,0
55134,570,1,1
55134,535,2,1
55134,464,3,1
55134,428,4,1
55134,261,5,1
55134,596,6,0
55134,804,7,0
55150,284,1,1
55150,73,2,1
55150,819,3,1
55150,833,4,1
55150,56,5,0
55150,969,6,1
55168,550,1,1
55168,505,2,1
55168,734,3,1
55168,477,4,0
55178,499,1,1
55178,52,2,1
55178,893,3,1
55178,357,4,1
55178,969,5,1
55178,287,6,1
55178,320,7,1
55178,120,8,1
55178,782,9,1
55178,605,10,1
55178,593,11,0
55178,177,12,0
55178,822,13,0
55192,120,1,1
55192,770,2,1
55192,921,3,1
55192,969,4,1
55192,605,5,1
55192,603,6,1
55192,601,7,0
55192,532,8,1
55192,261,9,0
55198,201,1,1
55198,120,2,1
55198,532,3,1
55198,375,4,1
55198,782,5,1
55198,142,6,1
55198,569,7,0
55211,530,1,1
55211,204,2,1
55211,782,3,1
55211,73,4,1
55211,120,5,1
55211,344,6,1
55211,625,7,1
55211,667,8,0
55222,556,1,1
55222,967,2,1
55222,177,3,0
55222,252,4,0
55222,804,5,1
55222,549,6,1
55222,795,7,0
55222,588,8,0
55222,969,9,1
55230,620,1,1
55230,650,2,1
55230,605,3,1
55230,131,4,1
55230,967,5,1
55230,909,6,1
55230,618,7,0
55230,540,8,1
55230,569,9,1
55239,626,1,1
55239,663,2,1
55239,120,3,1
55239,16,4,1
55239,367,5,1
55239,569,6,1
55239,742,7,1
55239,73,8,0
55239,594,9,0
55255,73,1,1
55255,782,2,1
55255,281,3,1
55255,45,4,1
55255,461,5,1
55255,532,6,1
55255,594,7,1
55255,947,8,0
55255,649,9,0
55266,627,1,1
55266,120,2,1
55266,331,3,1
55266,532,4,1
55266,989,5,1
55266,73,6,1
55266,145,7,0
55277,453,1,1
55277,823,2,1
55277,983,3,1
55277,177,4,1
55277,73,5,1
55277,540,6,1
55277,957,7,1
55277,605,8,1
55277,804,9,0
55277,35,10,0
55284,569,1,1
55284,479,2,1
55284,540,3,1
55284,461,4,1
55284,158,5,1
55284,177,6,0
55284,953,7,0
55298,331,1,1
55298,540,2,1
55298,773,3,1
55298,116,4,1
55298,73,5,1
55298,599,6,0
55317,569,1,1
55317,625,2,1
55317,177,3,1
55317,594,4,1
55317,285,5,1
55317,703,6,0
55317,120,7,1
55333,633,1,1
55333,18,2,1
55333,540,3,1
55333,346,4,1
55333,165,5,1
55333,207,6,1
55333,594,7,1
55333,969,8,0
55345,625,1,1
55345,87,2,1
55345,177,3,1
55345,969,4,1
55345,532,5,1
55357,454,1,1
55357,783,2,1
55357,781,3,1
55357,822,4,1
55357,540,5,1
55357,569,6,1
55357,177,7,0
55357,113,8,0
55371,967,1,1
55371,331,2,1
55371,833,3,1
55371,530,4,1
55371,226,5,1
55371,625,6,1
55371,239,7,1
55371,983,8,0
55371,131,9,0
55371,594,10,1
55382,540,1,1
55382,755,2,1
55382,772,3,1
55382,535,4,1
55382,583,5,0
55392,331,1,1
55392,569,2,1
55392,969,3,1
55392,625,4,1
55392,134,5,1
55392,486,6,1
55392,384,7,0
55392,588,8,0
55392,540,9,1
55403,639,1,1
55403,540,2,1
55403,282,3,1
55403,177,4,1
55403,226,5,1
55403,365,6,1
55403,826,7,1
55403,871,8,0
55403,782,9,0
55417,833,1,1
55417,804,2,1
55417,120,3,1
55417,569,4,1
55417,755,5,1
55417,969,6,1
55417,540,7,1
55417,49,8,0
55428,177,1,1
55428,816,2,1
55428,913,3,1
55428,93,4,1
55428,486,5,1
55428,226,6,1
55428,594,7,1
55428,579,8,0
55428,120,9,1
55438,404,1,1
55438,492,2,1
55438,773,3,1
55449,843,1,1
55449,729,2,1
55449,540,3,1
55449,937,4,1
55449,782,5,1
55449,30,6,0
55462,373,1,1
55462,900,2,1
55462,376,3,1
55462,857,4,1
55462,618,5,1
55472,277,1,1
55472,186,2,1
55472,532,3,1
55472,246,4,1
55472,969,5,1
55472,871,6,1
55472,547,7,0
55472,891,8,0
55486,752,1,1
55486,871,2,1
55486,260,3,1
55486,540,4,1
55486,532,5,0
55509,530,1,1
55509,671,2,1
55509,863,3,1
55509,776,4,1
55509,486,5,1
55509,87,6,1
55509,772,7,0
55509,120,8,1
55509,618,9,1
55516,772,1,1
55516,969,2,1
55516,532,3,1
55516,716,4,1
55516,318,5,1
55516,647,6,0
55516,535,7,0
55527,903,1,1
55527,131,2,1
55527,871,3,1
55527,281,4,0
55527,412,5,1
55527,177,6,1
55539,222,1,0
55539,145,2,1
55539,288,3,1
55539,120,4,1
55539,569,5,1
55539,511,6,1
55539,489,7,0
55544,594,1,1
55544,978,2,1
55544,120,3,1
55544,93,4,1
55544,150,5,1
55544,165,6,0
55544,540,7,1
55544,454,8,0
55556,822,1,0
55556,468,2,1
55556,451,3,1
55556,503,4,1
55556,489,5,0
55574,588,1,1
55574,145,2,1
55574,742,3,1
55574,532,4,1
55574,782,5,1
55574,302,6,1
55574,925,7,0
55574,637,8,0
55574,625,9,0
55584,470,1,1
55584,376,2,1
55584,989,3,1
55584,755,4,1
55584,891,5,1
55584,204,6,1
55584,833,7,1
55584,569,8,1
55584,822,9,0
55584,131,10,0
55598,120,1,1
55598,983,2,1
55598,833,3,1
55598,434,4,1
55598,997,5,1
55598,637,6,1
55598,421,7,1
55598,135,8,1
55598,804,9,1
55598,683,10,1
55598,547,11,0
55598,40,12,0
55598,876,13,0
55610,504,1,1
55610,120,2,1
55610,150,3,1
55610,755,4,1
55610,87,5,1
55610,235,6,1
55610,226,7,1
55610,737,8,0
55610,540,9,1
55622,591,1,1
55622,203,2,1
55622,876,3,1
55622,120,4,1
55622,399,5,1
55622,436,6,1
55622,586,7,0
55622,528,8,0
55634,468,1,1
55634,569,2,1
55634,46,3,1
55634,580,4,0
55650,686,1,1
55650,891,2,1
55650,925,3,1
55650,35,4,0
55658,120,1,1
55658,587,2,1
55658,108,3,0
55658,891,4,1
55658,594,5,1
55658,350,6,0
55665,540,1,1
55665,145,2,1
55665,520,3,0
55665,468,4,1
55665,505,5,1
55665,625,6,0
55665,492,7,1
55665,171,8,0
55665,871,9,0
55665,120,10,0
55672,734,1,1
55672,833,2,1
55672,828,3,1
55672,1,4,1
55672,623,5,1
55672,73,6,1
55672,969,7,1
55689,550,1,1
55689,974,2,1
55689,73,3,1
55689,415,4,1
55689,750,5,1
55689,142,6,1
55689,270,7,1
55689,540,8,1
55689,350,9,0
55689,177,10,1
55698,297,1,1
55698,969,2,1
55698,532,3,1
55698,97,4,1
55698,120,5,1
55698,569,6,1
55698,956,7,1
55698,540,8,1
55698,596,9,1
55698,405,10,0
55698,729,11,0
55698,142,12,0
55698,942,13,0
55706,532,1,1
55706,969,2,1
55706,783,3,1
55706,540,4,1
55706,804,5,1
55706,833,6,1
55706,395,7,1
55706,376,8,1
55706,56,9,1
55706,618,10,1
55706,120,11,1
55706,727,12,0
55706,716,13,0
55706,17,14,0
55706,874,15,0
55719,933,1,1
55719,902,2,1
55719,349,3,1
55719,532,4,1
55719,540,5,1
55719,974,6,1
55719,773,7,0
55719,179,8,0
55731,226,1,1
55731,983,2,1
55731,73,3,1
55731,540,4,1
55731,468,5,1
55731,367,6,1
55731,120,7,1
55731,618,8,0
55744,782,1,1
55744,492,2,1
55744,594,3,1
55744,342,4,1
55744,477,5,1
55744,118,6,1
55744,247,7,1
55744,120,8,1
55744,214,9,0
55744,857,10,0
55755,969,1,1
55755,833,2,1
55755,540,3,1
55755,331,4,1
55755,63,5,1
55755,120,6,1
55755,177,7,0
55755,782,8,0
55755,203,9,0
55770,179,1,1
55770,904,2,1
55770,189,3,1
55770,716,4,1
55770,125,5,1
55770,120,6,1
55770,131,7,1
55770,547,8,0
55770,66,9,0
55786,177,1,1
55786,120,2,1
55786,102,3,1
55786,540,4,1
55786,683,5,1
55786,692,6,0
55786,468,7,1
55797,249,1,1
55797,120,2,1
55797,540,3,1
55797,492,4,1
55797,782,5,1
55797,983,6,1
55797,318,7,0
55797,331,8,1
55803,627,1,1
55803,896,2,1
55803,540,3,1
55803,35,4,1
55803,969,5,1
55803,489,6,0
55819,150,1,1
55819,226,2,1
55819,120,3,1
55819,177,4,1
55819,141,5,1
55819,594,6,1
55819,301,7,1
55819,159,8,1
55819,258,9,0
55819,540,10,1
55837,532,1,1
55837,379,2,1
55837,969,3,1
55837,199,4,1
55837,540,5,1
55837,235,6,0
55849,969,1,1
55849,792,2,1
55849,966,3,1
55849,983,4,1
55849,794,5,1
55849,368,6,1
55849,540,7,1
55849,139,8,0
55849,56,9,0
55849,714,10,0
55861,145,1,1
55861,532,2,1
55861,594,3,1
55861,569,4,1
55861,856,5,1
55861,819,6,1
55861,863,7,1
55861,730,8,1
55861,15,9,0
55861,896,10,0
55861,397,11,0
55870,420,1,1
55870,540,2,1
55870,492,3,1
55870,18,4,0
55884,835,1,1
55884,969,2,1
55884,278,3,1
55884,569,4,1
55884,578,5,0
55891,468,1,1
55891,983,2,1
55891,537,3,1
55891,734,4,1
55891,375,5,1
55891,704,6,1
55891,969,7,1
55891,540,8,1
55891,985,9,0
55891,587,10,0
55891,331,11,0
55891,588,12,0
55903,822,1,1
55903,823,2,1
55903,288,3,1
55903,120,4,1
55903,540,5,1
55903,342,6,1
55903,277,7,0
55903,833,8,0
55915,222,1,1
55915,969,2,1
55915,601,3,1
55915,86,4,0
55933,492,1,1
55933,833,2,1
55933,627,3,0
55941,594,1,1
55941,129,2,1
55941,56,3,1
55941,142,4,1
55941,499,5,1
55941,177,6,1
55941,120,7,0
55941,969,8,1
55941,255,9,0
55956,247,1,1
55956,594,2,1
55956,120,3,1
55956,569,4,1
55972,734,1,1
55972,120,2,1
55972,540,3,1
55972,782,4,1
55972,532,5,0
55980,540,1,1
55980,209,2,1
55980,627,3,0
55995,594,1,1
55995,530,2,1
55995,969,3,1
55995,569,4,1
55995,876,5,1
55995,342,6,1
55995,185,7,0
55995,384,8,0
55995,540,9,1
56004,540,1,1
56004,290,2,1
56004,969,3,1
56004,757,4,1
56004,972,5,1
56004,556,6,0
56004,234,7,1
56004,567,8,0
56004,120,9,1
56004,532,10,0
56004,66,11,0
56013,595,1,1
56013,120,2,1
56013,145,3,0
56013,851,4,1
56013,969,5,1
56013,436,6,1
56013,375,7,0
56013,56,8,0
56013,252,9,0
56030,131,1,1
56030,350,2,1
56030,486,3,1
56030,564,4,0
56044,731,1,1
56044,755,2,1
56044,594,3,0
56044,518,4,1
56044,25,5,1
56044,120,6,1
56044,376,7,0
56052,535,1,1
56052,969,2,1
56052,490,3,1
56052,56,4,1
56052,167,5,1
56052,569,6,1
56052,49,7,0
56064,931,1,1
56064,218,2,1
56064,624,3,1
56064,9,4,1
56064,969,5,1
56064,295,6,1
56064,338,7,0
56081,706,1,1
56081,540,2,1
56081,969,3,1
56081,150,4,1
56092,73,1,1
56092,540,2,1
56092,871,3,1
56092,27,4,1
56092,303,5,0
56105,251,1,1
56105,614,2,1
56105,150,3,1
56105,909,4,1
56105,833,5,1
56105,397,6,1
56105,120,7,1
56105,535,8,1
56116,227,1,1
56116,120,2,1
56116,331,3,1
56116,570,4,1
56116,330,5,1
56116,594,6,1
56116,569,7,1
56116,625,8,1
56126,177,1,1
56126,344,2,1
56126,320,3,1
56126,594,4,1
56126,836,5,1
56126,839,6,0
56126,540,7,0
56138,594,1,1
56138,815,2,1
56138,493,3,1
56138,120,4,1
56138,234,5,0
56138,540,6,1
56151,969,1,1
56151,594,2,1
56151,859,3,1
56151,448,4,1
56151,120,5,1
56151,755,6,0
56151,18,7,0
56162,624,1,1
56162,898,2,1
56162,969,3,1
56162,540,4,1
56162,120,5,1
56170,814,1,1
56170,120,2,1
56170,851,3,1
56170,142,4,1
56170,91,5,1
56170,759,6,0
56170,978,7,1
56170,20,8,1
56170,204,9,1
56170,461,10,1
56170,626,11,0
56170,754,12,0
56170,177,13,1
56170,863,14,0
56181,35,1,1
56181,177,2,1
56181,415,3,1
56181,226,4,1
56181,218,5,1
56181,969,6,1
56181,73,7,1
56181,532,8,1
56181,992,9,0
56181,743,10,0
56181,286,11,0
56181,407,12,0
56192,532,1,0
56192,62,2,1
56192,270,3,1
56192,120,4,1
56199,387,1,1
56199,399,2,1
56199,281,3,1
56199,518,4,1
56199,373,5,1
56199,15,6,1
56199,227,7,0
56199,950,8,0
56199,334,9,0
56210,532,1,1
56210,540,2,1
56210,61,3,1
56210,870,4,1
56210,820,5,0
56210,612,6,0
56223,808,1,1
56223,715,2,1
56223,331,3,1
56223,776,4,1
56223,505,5,1
56223,833,6,1
56223,439,7,0
56223,755,8,0
56231,983,1,0
56231,643,2,1
56231,357,3,1
56231,16,4,1
56231,350,5,1
56231,940,6,1
56231,804,7,0
56231,203,8,0
56243,725,1,1
56243,434,2,1
56243,832,3,1
56243,731,4,1
56243,145,5,1
56243,983,6,0
56243,232,7,0
56256,35,1,1
56256,625,2,1
56256,281,3,1
56256,120,4,1
56256,542,5,1
56256,393,6,1
56256,782,7,0
56273,145,1,1
56273,540,2,1
56273,367,3,1
56273,123,4,1
56273,569,5,1
56273,782,6,1
56273,625,7,0
56273,558,8,0
56287,569,1,1
56287,496,2,1
56287,630,3,1
56287,776,4,1
56287,625,5,1
56287,593,6,1
56287,407,7,0
56287,379,8,0
56298,232,1,1
56298,976,2,1
56298,177,3,1
56298,35,4,1
56298,765,5,1
56298,179,6,1
56298,480,7,1
56298,969,8,1
56298,350,9,1
56298,772,10,0
56309,705,1,1
56309,819,2,1
56309,337,3,1
56309,569,4,1
56324,508,1,1
56324,120,2,1
56324,822,3,1
56324,177,4,1
56324,816,5,0
56324,138,6,0
56335,387,1,1
56335,120,2,1
56335,150,3,1
56335,186,4,1
56335,177,5,1
56335,530,6,1
56335,30,7,0
56335,384,8,0
56335,341,9,0
56346,640,1,1
56346,983,2,1
56346,833,3,1
56346,569,4,1
56346,532,5,1
56346,338,6,1
56346,312,7,0
56346,540,8,1
56356,744,1,1
56356,845,2,1
56356,145,3,1
56356,181,4,1
56356,489,5,1
56356,540,6,1
56356,120,7,1
56356,569,8,0
56356,969,9,1
56356,62,10,0
56356,150,11,0
56362,346,1,1
56362,569,2,1
56362,871,3,1
56362,120,4,1
56362,312,5,1
56362,598,6,1
56362,87,7,0
56362,272,8,0
56362,667,9,0
56362,601,10,0
56373,625,1,1
56373,755,2,1
56373,539,3,1
56373,20,4,1
56373,232,5,1
56373,871,6,1
56373,41,7,1
56373,540,8,1
56373,120,9,1
56373,468,10,1
56373,489,11,0
56373,804,12,1
56387,325,1,1
56387,656,2,1
56387,186,3,1
56387,594,4,1
56387,150,5,1
56387,110,6,1
56387,145,7,1
56387,331,8,1
56387,569,9,0
56387,540,10,1
56387,579,11,0
56400,579,1,1
56400,594,2,1
56400,532,3,1
56400,35,4,0
56408,475,1,1
56408,281,2,1
56408,608,3,1
56408,839,4,1
56408,539,5,0
56408,111,6,0
56418,120,1,1
56418,540,2,1
56418,9,3,1
56418,569,4,1
56418,492,5,1
56418,997,6,1
56418,546,7,1
56418,594,8,0
56418,983,9,0
56436,532,1,1
56436,150,2,1
56436,145,3,1
56436,535,4,1
56436,388,5,1
56436,486,6,1
56436,229,7,0
56436,26,8,0
56448,594,1,1
56448,782,2,1
56448,73,3,1
56448,983,4,1
56448,471,5,1
56448,595,6,1
56448,755,7,1
56448,569,8,1
56448,315,9,0
56460,331,1,1
56460,943,2,1
56460,453,3,1
56460,856,4,1
56460,260,5,1
56460,770,6,1
56460,434,7,1
56460,540,8,1
56460,716,9,1
56460,594,10,1
56460,562,11,0
56460,625,12,0
56460,530,13,0
56468,224,1,1
56468,532,2,1
56468,969,3,1
56468,203,4,1
56468,2,5,1
56468,363,6,0
56479,145,1,1
56479,120,2,1
56479,486,3,1
56479,10,4,1
56479,203,5,1
56479,436,6,0
56479,973,7,0
56479,188,8,0
56479,247,9,0
56479,206,10,0
56479,131,11,0
56486,770,1,1
56486,594,2,1
56486,485,3,0
56502,120,1,1
56502,772,2,1
56502,350,3,1
56502,540,4,1
56502,970,5,1
56502,281,6,0
56502,907,7,0
56513,149,1,1
56513,618,2,1
56513,510,3,1
56513,120,4,1
56513,540,5,1
56513,569,6,1
56513,871,7,0
56532,969,1,1
56532,547,2,1
56532,530,3,1
56532,56,4,1
56532,989,5,0
56546,555,1,1
56546,270,2,1
56546,969,3,1
56546,120,4,1
56564,547,1,1
56564,983,2,1
56564,736,3,1
56564,2,4,1
56564,120,5,1
56564,618,6,1
56564,843,7,1
56564,560,8,1
56564,738,9,0
56564,969,10,1
56564,782,11,1
56564,68,12,0
56579,35,1,1
56579,114,2,1
56579,188,3,1
56579,989,4,1
56579,226,5,0
56579,569,6,1
56591,227,1,1
56591,530,2,1
56591,120,3,1
56591,569,4,1
56591,540,5,1
56591,594,6,1
56604,56,1,1
56604,627,2,1
56604,413,3,1
56604,128,4,1
56604,540,5,1
56604,535,6,1
56604,605,7,1
56604,967,8,1
56604,189,9,0
56604,755,10,0
56604,532,11,1
56619,804,1,1
56619,969,2,1
56619,239,3,1
56619,816,4,1
56619,505,5,1
56619,120,6,1
56619,145,7,1
56619,331,8,1
56619,886,9,0
56619,860,10,0
56633,490,1,1
56633,833,2,1
56633,11,3,1
56633,891,4,1
56633,434,5,1
56633,177,6,1
56633,467,7,0
56649,145,1,1
56649,995,2,1
56649,808,3,1
56649,594,4,1
56649,891,5,1
56649,983,6,1
56649,405,7,0
56649,235,8,0
56649,67,9,0
56664,921,1,1
56664,569,2,1
56664,120,3,1
56664,247,4,1
56664,969,5,1
56681,540,1,1
56681,594,2,1
56681,9,3,1
56681,677,4,1
56681,420,5,1
56681,804,6,1
56681,24,7,0
56681,532,8,0
56681,120,9,1
56681,558,10,0
56681,331,11,1
56681,855,12,0
56681,34,13,0
56695,637,1,1
56695,16,2,1
56695,120,3,1
56695,35,4,1
56695,888,5,1
56695,191,6,0
56695,203,7,0
56705,965,1,1
56705,776,2,1
56705,150,3,1
56705,653,4,1
56705,762,5,1
56705,983,6,0
56719,337,1,1
56719,73,2,1
56719,721,3,1
56719,226,4,1
56719,569,5,1
56719,494,6,0
56719,145,7,1
56737,200,1,1
56737,120,2,1
56746,574,1,1
56746,35,2,1
56746,661,3,1
56746,540,4,1
56746,569,5,1
56746,963,6,1
56746,716,7,0
56757,67,1,1
56757,558,2,1
56757,331,3,1
56757,186,4,1
56757,732,5,1
56757,62,6,1
56757,540,7,1
56757,490,8,0
56768,713,1,1
56768,625,2,1
56768,258,3,1
56768,120,4,1
56768,773,5,0
56778,532,1,1
56778,120,2,1
56778,177,3,1
56778,653,4,1
56778,222,5,1
56778,461,6,1
56778,630,7,0
56792,130,1,1
56792,73,2,1
56792,145,3,1
56792,328,4,1
56792,206,5,1
56792,642,6,1
56792,321,7,1
56792,804,8,1
56792,89,9,1
56792,120,10,1
56792,571,11,0
56792,540,12,1
56792,331,13,0
56806,969,1,1
56806,594,2,1
56806,27,3,1
56806,223,4,1
56806,995,5,1
56806,729,6,1
56806,701,7,0
56806,618,8,1
56813,901,1,1
56813,468,2,1
56813,530,3,1
56813,627,4,1
56813,569,5,1
56813,73,6,0
56813,367,7,0
56819,350,1,1
56819,654,2,1
56819,558,3,1
56819,776,4,1
56819,232,5,1
56819,594,6,1
56819,755,7,1
56819,346,8,0
56819,625,9,0
56819,940,10,0
56833,145,1,1
56833,35,2,1
56833,227,3,1
56833,532,4,1
56833,616,5,1
56833,15,6,1
56833,150,7,1
56833,120,8,1
56833,367,9,0
56842,594,1,1
56842,351,2,1
56842,819,3,1
56842,625,4,1
56842,540,5,1
56842,120,6,1
56842,87,7,0
56859,936,1,1
56859,530,2,1
56859,969,3,1
56859,355,4,1
56859,120,5,1
56859,464,6,0
56859,540,7,1
56870,491,1,1
56870,247,2,1
56870,969,3,1
56870,640,4,1
56870,841,5,1
56870,35,6,1
56870,540,7,1
56870,822,8,1
56870,142,9,0
56885,594,1,1
56885,776,2,1
56885,145,3,1
56885,712,4,1
56885,857,5,1
56885,22,6,0
56885,716,7,0
56892,649,1,1
56892,969,2,1
56892,73,3,1
56892,804,4,1
56892,594,5,1
56892,322,6,1
56892,755,7,1
56892,307,8,1
56892,627,9,0
56892,618,10,0
56892,93,11,0
56903,594,1,1
56903,120,2,1
56903,177,3,1
56903,775,4,1
56903,822,5,1
56903,235,6,0
56903,266,7,0
56913,969,1,1
56913,625,2,1
56913,319,3,1
56913,917,4,1
56913,967,5,0
56927,302,1,1
56927,197,2,1
56927,120,3,1
56938,957,1,1
56938,974,2,1
56938,755,3,1
56938,186,4,1
56938,239,5,1
56938,540,6,1
56938,652,7,0
56947,431,1,1
56947,407,2,1
56947,509,3,1
56947,891,4,1
56947,569,5,1
56947,983,6,1
56947,755,7,0
56947,120,8,1
56959,35,1,1
56959,354,2,1
56959,107,3,1
56959,481,4,1
56959,615,5,1
56959,245,6,1
56959,185,7,0
56959,550,8,0
56970,622,1,1
56970,594,2,1
56970,540,3,1
56970,759,4,1
56970,863,5,1
56981,492,1,1
56981,141,2,1
56981,131,3,1
56981,558,4,1
56981,555,5,1
56981,871,6,1
56981,549,7,1
56981,209,8,1
56981,232,9,0
56981,27,10,0
56981,969,11,1
56997,412,1,1
56997,408,2,1
56997,35,3,1
56997,486,4,1
56997,251,5,1
56997,530,6,1
56997,120,7,1
56997,468,8,0
56997,781,9,0
57015,120,1,1
57015,594,2,1
57015,83,3,1
57015,230,4,1
57015,540,5,1
57015,532,6,1
57015,755,7,1
57015,626,8,0
57015,716,9,0
57027,822,1,1
57027,804,2,1
57027,594,3,1
57027,540,4,1
57027,231,5,1
57027,782,6,1
57027,805,7,0
57027,220,8,0
57042,386,1,1
57042,73,2,1
57042,967,3,1
57042,625,4,1
57042,142,5,1
57042,969,6,1
57042,569,7,1
57042,206,8,1
57042,804,9,1
57042,115,10,1
57042,540,11,1
57042,594,12,1
57042,120,13,1
57042,532,14,0
57042,492,15,0
57042,27,16,0
57042,67,17,0
57055,120,1,1
57055,618,2,1
57055,771,3,1
57055,625,4,1
57055,904,5,1
57055,621,6,1
57055,67,7,1
57055,331,8,1
57055,683,9,0
57055,947,10,0
57055,35,11,0
57066,755,1,1
57066,388,2,1
57066,569,3,1
57066,133,4,1
57066,540,5,1
57066,957,6,1
57066,177,7,1
57066,331,8,1
57066,902,9,1
57066,299,10,1
57066,145,11,0
57066,434,12,0
57066,12,13,0
57080,833,1,1
57080,863,2,1
57080,331,3,1
57080,654,4,1
57080,804,5,0
57088,530,1,1
57088,876,2,1
57088,203,3,1
57088,120,4,1
57088,436,5,1
57088,916,6,1
57088,569,7,0
57088,412,8,0
57088,625,9,1
57088,532,10,0
57088,969,11,0
57088,492,12,0
57100,468,1,1
57100,356,2,1
57100,771,3,1
57100,993,4,1
57100,120,5,1
57100,588,6,1
57100,369,7,0
57100,594,8,1
57109,10,1,1
57109,540,2,1
57109,120,3,1
57109,969,4,1
57109,80,5,0
57109,698,6,0
57125,951,1,1
57125,876,2,1
57125,145,3,1
57125,983,4,1
57125,540,5,1
57125,397,6,0
57136,988,1,1
57136,275,2,1
57136,767,3,0
57146,120,1,1
57146,1,2,1
57146,391,3,1
57146,78,4,1
57146,627,5,1
57146,320,6,1
57146,755,7,1
57146,974,8,0
57146,628,9,0
57158,701,1,1
57158,576,2,1
57158,48,3,1
57158,498,4,1
57158,116,5,1
57158,341,6,0
57176,73,1,1
57176,367,2,1
57176,802,3,1
57176,120,4,1
57176,131,5,1
57176,532,6,1
57190,196,1,1
57190,750,2,1
57190,532,3,1
57190,120,4,1
57190,863,5,1
57190,625,6,1
57190,150,7,0
57190,540,8,1
57198,540,1,1
57198,776,2,1
57198,177,3,1
57198,13,4,1
57198,468,5,0
57210,569,1,1
57210,80,2,1
57210,87,3,1
57210,776,4,1
57210,695,5,0
57221,863,1,1
57221,569,2,1
57221,976,3,1
57221,206,4,1
57221,62,5,1
57221,73,6,0
57221,74,7,0
57232,461,1,1
57232,296,2,1
57232,594,3,1
57232,791,4,1
57232,505,5,1
57232,331,6,1
57232,492,7,1
57232,540,8,1
57232,977,9,0
57240,540,1,1
57240,710,2,1
57240,382,3,0
57240,833,4,0
57252,992,1,1
57252,540,2,1
57252,531,3,1
57252,492,4,1
57252,120,5,1
57252,395,6,0
57259,558,1,1
57259,461,2,1
57259,120,3,1
57259,436,4,1
57259,983,5,1
57259,279,6,1
57259,73,7,1
57259,714,8,0
57259,951,9,0
57266,120,1,1
57266,938,2,1
57266,119,3,1
57266,594,4,1
57266,755,5,1
57266,880,6,1
57266,21,7,0
57266,540,8,1
57266,35,9,0
57281,403,1,1
57281,540,2,1
57281,177,3,1
57281,969,4,1
57281,555,5,1
57281,73,6,1
57281,594,7,1
57281,863,8,0
57281,412,9,0
