order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
48515,4046,prior,6,4,7,29
48516,4046,prior,7,0,3,6
48517,4046,prior,8,4,16,4
48518,4046,train,9,3,20,6
48519,4047,prior,1,5,18,
48520,4047,prior,2,3,11,3
48521,4047,prior,3,0,14,9
48522,4047,prior,4,2,13,3
48523,4047,prior,5,6,11,3
48524,4047,prior,6,5,12,7
48525,4047,prior,7,3,9,19
48526,4047,prior,8,1,14,2
48527,4047,prior,9,0,7,4
48528,4047,train,10,3,12,6
48529,4048,prior,1,4,8,
48530,4048,prior,2,4,10,5
48531,4048,prior,3,0,17,2
48532,4048,prior,4,2,16,18
48533,4048,prior,5,5,16,6
48534,4048,prior,6,2,20,9
48535,4048,prior,7,0,11,8
48536,4048,prior,8,2,9,4
48537,4048,prior,9,1,16,16
48538,4048,prior,10,4,13,3
48539,4048,prior,11,0,12,18
48540,4048,prior,12,2,19,6
48541,4048,train,13,3,14,6
48542,4049,prior,1,1,9,
48543,4049,prior,2,2,9,10
48544,4049,prior,3,0,14,11
48545,4049,prior,4,0,14,6
48546,4049,prior,5,0,16,7
48547,4049,prior,6,2,17,1
48548,4049,prior,7,3,9,5
48549,4049,prior,8,1,11,10
48550,4049,prior,9,3,17,7
48551,4049,prior,10,2,14,15
48552,4049,prior,11,3,15,8
48553,4049,prior,12,5,9,7
48554,4049,prior,13,0,7,1
48555,4049,prior,14,1,19,8
48556,4049,prior,15,6,9,6
48557,4049,prior,16,5,9,2
48558,4049,train,17,3,8,23
48559,4050,prior,1,5,11,
48560,4050,prior,2,1,14,10
48561,4050,prior,3,3,15,11
48562,4050,prior,4,1,4,14
48563,4050,prior,5,4,15,10
48564,4050,prior,6,4,11,17
48565,4050,prior,7,6,10,30
48566,4050,prior,8,3,9,30
48567,4050,prior,9,6,21,16
48568,4050,prior,10,6,15,11
48569,4050,prior,11,5,13,11
48570,4050,prior,12,2,10,9
48571,4050,prior,13,4,9,20
48572,4050,prior,14,6,11,1
48573,4050,prior,15,3,17,3
48574,4050,prior,16,6,18,12
48575,4050,train,17,4,11,11
48576,4051,prior,1,5,6,
48577,4051,prior,2,4,18,14
48578,4051,prior,3,0,15,17
48579,4051,prior,4,4,14,11
48580,4051,prior,5,4,14,11
48581,4051,prior,6,2,6,8
48582,4051,prior,7,1,16,2
48583,4051,prior,8,5,14,5
48584,4051,prior,9,6,10,3
48585,4051,train,10,1,15,6
48586,4052,prior,1,2,8,
48587,4052,prior,2,1,7,3
48588,4052,prior,3,3,18,7
48589,4052,prior,4,1,15,2
48590,4052,prior,5,3,12,8
48591,4052,prior,6,2,7,7
48592,4052,prior,7,3,9,11
48593,4052,prior,8,3,16,3
48594,4052,train,9,1,19,2
48595,4053,prior,1,5,9,
48596,4053,prior,2,5,16,23
48597,4053,prior,3,6,9,11
48598,4053,prior,4,3,17,1
48599,4053,prior,5,5,14,4
48600,4053,prior,6,6,11,12
48601,4053,prior,7,6,14,4
48602,4053,prior,8,3,19,11
48603,4053,prior,9,2,11,1
48604,4053,prior,10,4,13,14
48605,4053,prior,11,6,15,7
48606,4053,prior,12,5,12,1
48607,4053,prior,13,4,9,11
48608,4053,train,14,4,22,12
48609,4054,prior,1,1,15,
48610,4054,prior,2,3,13,4
48611,4054,prior,3,4,7,29
48612,4054,prior,4,1,13,20
48613,4054,prior,5,6,13,4
48614,4054,prior,6,0,16,4
48615,4054,prior,7,1,9,21
48616,4054,prior,8,3,16,5
48617,4054,train,9,5,15,21
48618,4055,prior,1,6,12,
48619,4055,prior,2,0,6,13
48620,4055,prior,3,1,13,1
48621,4055,prior,4,4,13,14
48622,4055,prior,5,3,14,10
48623,4055,prior,6,6,12,8
48624,4055,prior,7,2,14,15
48625,4055,prior,8,0,18,19
48626,4055,prior,9,0,11,7
48627,4055,prior,10,6,9,12
48628,4055,prior,11,0,10,1
48629,4055,prior,12,1,7,10
48630,4055,train,13,1,10,3
48631,4056,prior,1,1,11,
48632,4056,prior,2,4,9,10
48633,4056,prior,3,0,7,8
48634,4056,prior,4,3,11,4
48635,4056,prior,5,2,9,3
48636,4056,prior,6,4,16,2
48637,4056,prior,7,0,10,4
48638,4056,prior,8,1,13,9
48639,4056,prior,9,0,15,11
48640,4056,prior,10,2,15,6
48641,4056,prior,11,2,10,7
48642,4056,prior,12,1,12,10
48643,4056,train,13,3,13,3
48644,4057,prior,1,2,13,
48645,4057,prior,2,5,9,7
48646,4057,prior,3,4,15,22
48647,4057,prior,4,2,14,7
48648,4057,prior,5,0,8,5
48649,4057,prior,6,0,11,7
48650,4057,prior,7,1,11,25
48651,4057,prior,8,5,8,8
48652,4057,train,9,6,14,4
48653,4058,prior,1,0,14,
48654,4058,prior,2,4,13,9
48655,4058,prior,3,0,12,8
48656,4058,prior,4,4,10,10
48657,4058,prior,5,2,9,10
48658,4058,prior,6,3,4,3
48659,4058,prior,7,6,15,11
48660,4058,prior,8,2,15,10
48661,4058,prior,9,2,9,10
48662,4058,prior,10,5,9,4
48663,4058,prior,11,2,11,15
48664,4058,prior,12,5,10,10
48665,4058,prior,13,3,12,5
48666,4058,train,14,3,16,13
48667,4059,prior,1,3,12,
48668,4059,prior,2,0,9,2
48669,4059,prior,3,4,15,12
48670,4059,prior,4,3,11,7
48671,4059,prior,5,5,10,5
48672,4059,prior,6,3,5,5
48673,4059,prior,7,1,18,13
48674,4059,prior,8,0,20,15
48675,4059,prior,9,3,16,3
48676,4059,prior,10,0,13,5
48677,4059,prior,11,6,23,13
48678,4059,prior,12,3,15,7
48679,4059,prior,13,4,6,19
48680,4059,train,14,6,9,17
48681,4060,prior,1,3,12,
48682,4060,prior,2,1,22,8
48683,4060,prior,3,3,12,20
48684,4060,prior,4,3,19,3
48685,4060,prior,5,2,14,13
48686,4060,prior,6,1,11,27
48687,4060,prior,7,4,7,14
48688,4060,prior,8,1,12,26
48689,4060,prior,9,4,14,5
48690,4060,prior,10,0,12,4
48691,4060,prior,11,0,23,4
48692,4060,train,12,5,13,5
48693,4061,prior,1,0,17,
48694,4061,prior,2,3,15,4
48695,4061,prior,3,6,10,2
48696,4061,prior,4,2,14,7
48697,4061,prior,5,1,12,4
48698,4061,train,6,5,11,4
48699,4062,prior,1,3,11,
48700,4062,prior,2,1,15,2
48701,4062,prior,3,3,13,26
48702,4062,prior,4,4,16,14
48703,4062,prior,5,6,10,7
48704,4062,prior,6,5,10,6
48705,4062,prior,7,5,5,5
48706,4062,prior,8,1,5,5
48707,4062,prior,9,2,15,7
48708,4062,prior,10,5,6,1
48709,4062,prior,11,1,20,8
48710,4062,train,12,1,19,2
48711,4063,prior,1,2,10,
48712,4063,prior,2,4,15,8
48713,4063,prior,3,5,12,19
48714,4063,prior,4,6,9,13
48715,4063,prior,5,5,14,10
48716,4063,prior,6,0,16,30
48717,4063,prior,7,2,10,2
48718,4063,train,8,6,17,9
48719,4064,prior,1,3,15,
48720,4064,prior,2,3,14,4
48721,4064,prior,3,3,17,22
48722,4064,prior,4,3,16,30
48723,4064,prior,5,3,14,6
48724,4064,prior,6,4,18,19
48725,4064,prior,7,2,5,6
48726,4064,prior,8,2,15,2
48727,4064,prior,9,2,18,10
48728,4064,prior,10,2,14,3
48729,4064,train,11,6,9,6
48730,4065,prior,1,1,11,
48731,4065,prior,2,0,16,12
48732,4065,prior,3,0,14,5
48733,4065,prior,4,5,19,3
48734,4065,prior,5,1,12,21
48735,4065,prior,6,5,17,19
48736,4065,prior,7,1,13,12
48737,4065,prior,8,3,10,4
48738,4065,prior,9,1,14,20
48739,4065,train,10,0,10,3
48740,4066,prior,1,2,21,
48741,4066,prior,2,3,13,0
48742,4066,prior,3,1,13,4
48743,4066,prior,4,0,12,3
48744,4066,prior,5,6,9,7
48745,4066,prior,6,6,23,17
48746,4066,prior,7,6,15,9
48747,4066,prior,8,4,16,20
48748,4066,prior,9,0,13,9
48749,4066,prior,10,0,16,1
48750,4066,prior,11,3,11,25
48751,4066,train,12,5,9,10
48752,4067,prior,1,3,20,
48753,4067,prior,2,4,17,6
48754,4067,prior,3,1,6,21
48755,4067,prior,4,4,15,4
48756,4067,prior,5,1,13,16
48757,4067,prior,6,3,12,9
48758,4067,prior,7,6,11,16
48759,4067,prior,8,3,13,7
48760,4067,prior,9,4,9,21
48761,4067,prior,10,5,12,6
48762,4067,prior,11,6,8,13
48763,4067,train,12,4,11,5
48764,4068,prior,1,6,9,
48765,4068,prior,2,6,17,9
48766,4068,prior,3,0,14,27
48767,4068,prior,4,5,10,20
48768,4068,prior,5,2,7,8
48769,4068,prior,6,4,12,12
48770,4068,prior,7,0,15,20
48771,4068,prior,8,0,18,10
48772,4068,prior,9,3,12,15
48773,4068,prior,10,4,16,2
48774,4068,prior,11,5,10,0
48775,4068,train,12,6,14,7
48776,4069,prior,1,6,10,
48777,4069,prior,2,3,18,30
48778,4069,prior,3,5,6,4
48779,4069,prior,4,3,13,6
48780,4069,prior,5,2,8,14
48781,4069,prior,6,3,11,12
48782,4069,prior,7,2,14,8
48783,4069,prior,8,0,14,3
48784,4069,prior,9,3,15,11
48785,4069,prior,10,6,13,8
48786,4069,train,11,1,1,14
48787,4070,prior,1,3,15,
48788,4070,prior,2,0,13,20
48789,4070,prior,3,3,18,3
48790,4070,prior,4,4,11,4
48791,4070,prior,5,2,17,20
48792,4070,prior,6,5,9,17
48793,4070,prior,7,0,21,25
48794,4070,train,8,2,16,10
48795,4071,prior,1,5,16,
48796,4071,prior,2,4,18,10
48797,4071,prior,3,0,7,3
48798,4071,prior,4,5,12,2
48799,4071,prior,5,4,14,7
48800,4071,prior,6,3,18,12
48801,4071,prior,7,4,13,4
48802,4071,prior,8,6,10,30
48803,4071,prior,9,6,6,13
48804,4071,prior,10,4,16,5
48805,4071,train,11,5,10,14
48806,4072,prior,1,6,11,
48807,4072,prior,2,2,13,11
48808,4072,prior,3,4,17,2
48809,4072,prior,4,3,12,5
48810,4072,prior,5,1,8,16
48811,4072,prior,6,3,7,0
48812,4072,prior,7,3,8,19
48813,4072,prior,8,4,20,16
48814,4072,prior,9,6,6,1
48815,4072,prior,10,2,13,19
48816,4072,prior,11,4,10,6
48817,4072,prior,12,0,14,14
48818,4072,prior,13,2,11,2
48819,4072,prior,14,1,8,13
48820,4072,prior,15,2,13,9
48821,4072,prior,16,3,18,6
48822,4072,prior,17,5,12,13
48823,4072,prior,18,6,15,3
48824,4072,train,19,1,20,8
48825,4073,prior,1,4,11,
48826,4073,prior,2,1,20,8
48827,4073,prior,3,5,18,6
48828,4073,prior,4,3,13,15
48829,4073,prior,5,3,14,6
48830,4073,prior,6,3,10,10
48831,4073,prior,7,2,14,7
48832,4073,prior,8,4,14,6
48833,4073,prior,9,6,12,5
48834,4073,prior,10,4,17,5
48835,4073,prior,11,6,9,10
48836,4073,prior,12,2,18,5
48837,4073,train,13,2,13,7
48838,4074,prior,1,2,6,
48839,4074,prior,2,3,16,13
48840,4074,prior,3,2,17,2
48841,4074,prior,4,2,17,4
48842,4074,prior,5,2,10,13
48843,4074,prior,6,5,13,14
48844,4074,prior,7,1,6,5
48845,4074,prior,8,3,17,8
48846,4074,prior,9,2,8,7
48847,4074,train,10,4,21,18
48848,4075,prior,1,0,19,
48849,4075,prior,2,6,10,11
48850,4075,prior,3,0,15,16
48851,4075,prior,4,3,23,21
48852,4075,prior,5,6,14,10
48853,4075,prior,6,5,9,10
48854,4075,prior,7,2,11,2
48855,4075,prior,8,3,3,7
48856,4075,prior,9,2,10,8
48857,4075,prior,10,0,13,5
48858,4075,prior,11,1,20,17
48859,4075,prior,12,1,10,12
48860,4075,prior,13,4,18,2
48861,4075,prior,14,2,15,7
48862,4075,train,15,2,10,7
48863,4076,prior,1,5,14,
48864,4076,prior,2,5,12,13
48865,4076,prior,3,3,16,11
48866,4076,prior,4,5,7,8
48867,4076,prior,5,0,10,12
48868,4076,prior,6,1,6,18
48869,4076,prior,7,2,7,5
48870,4076,prior,8,4,19,9
48871,4076,train,9,1,11,12
48872,4077,prior,1,4,23,
48873,4077,prior,2,0,7,5
48874,4077,prior,3,0,15,8
48875,4077,prior,4,2,8,7
48876,4077,prior,5,6,13,3
48877,4077,prior,6,3,11,19
48878,4077,prior,7,6,10,6
48879,4077,prior,8,3,19,2
48880,4077,prior,9,6,12,24
48881,4077,train,10,1,13,2
48882,4078,prior,1,2,21,
48883,4078,prior,2,3,10,2
48884,4078,prior,3,5,10,7
48885,4078,prior,4,0,15,3
48886,4078,prior,5,6,15,5
48887,4078,prior,6,6,17,7
48888,4078,prior,7,0,11,1
48889,4078,prior,8,5,11,15
48890,4078,train,9,2,13,2
48891,4079,prior,1,4,23,
48892,4079,prior,2,3,3,10
48893,4079,prior,3,1,10,5
48894,4079,prior,4,5,10,9
48895,4079,prior,5,5,8,1
48896,4079,prior,6,5,11,4
48897,4079,prior,7,3,15,4
48898,4079,prior,8,2,15,11
48899,4079,prior,9,4,6,4
48900,4079,prior,10,3,14,18
48901,4079,prior,11,4,15,7
48902,4079,prior,12,5,16,14
48903,4079,prior,13,1,5,9
48904,4079,train,14,2,18,2
48905,4080,prior,1,5,18,
48906,4080,prior,2,4,9,7
48907,4080,prior,3,0,5,2
48908,4080,prior,4,5,13,6
48909,4080,prior,5,1,19,13
48910,4080,prior,6,0,10,11
48911,4080,prior,7,1,16,2
48912,4080,prior,8,2,11,6
48913,4080,prior,9,3,15,11
48914,4080,train,10,5,12,11
48915,4081,prior,1,2,10,
48916,4081,prior,2,1,16,3
48917,4081,prior,3,1,17,1
48918,4081,prior,4,0,8,8
48919,4081,prior,5,3,18,18
48920,4081,prior,6,5,17,3
48921,4081,prior,7,4,13,0
48922,4081,prior,8,0,6,7
48923,4081,prior,9,6,8,3
48924,4081,prior,10,6,14,6
48925,4081,prior,11,4,14,10
48926,4081,prior,12,0,14,5
48927,4081,prior,13,1,15,10
48928,4081,prior,14,2,17,20
48929,4081,prior,15,5,15,9
48930,4081,prior,16,0,17,12
48931,4081,prior,17,5,10,30
48932,4081,prior,18,6,9,17
48933,4081,prior,19,0,12,28
48934,4081,train,20,6,12,2
48935,4082,prior,1,1,19,
48936,4082,prior,2,3,16,26
48937,4082,prior,3,5,20,12
48938,4082,prior,4,2,9,14
48939,4082,prior,5,0,9,4
48940,4082,prior,6,3,10,3
48941,4082,prior,7,2,17,2
48942,4082,prior,8,5,13,5
48943,4082,prior,9,0,18,7
48944,4082,prior,10,2,15,4
48945,4082,prior,11,4,7,5
48946,4082,prior,12,6,10,10
48947,4082,prior,13,5,11,5
48948,4082,prior,14,6,16,7
48949,4082,prior,15,1,16,1
48950,4082,train,16,5,11,10
48951,4083,prior,1,1,4,
48952,4083,prior,2,2,6,2
48953,4083,prior,3,2,13,20
48954,4083,prior,4,6,10,8
48955,4083,prior,5,2,14,5
48956,4083,prior,6,4,17,10
48957,4083,prior,7,3,17,9
48958,4083,prior,8,4,12,2
48959,4083,prior,9,3,16,30
48960,4083,prior,10,4,15,3
48961,4083,prior,11,3,14,2
48962,4083,train,12,4,22,17
48963,4084,prior,1,0,13,
48964,4084,prior,2,5,13,2
48965,4084,prior,3,1,14,13
48966,4084,prior,4,1,15,12
48967,4084,prior,5,0,8,13
48968,4084,prior,6,3,9,7
48969,4084,prior,7,1,12,19
48970,4084,train,8,2,13,5
48971,4085,prior,1,0,22,
48972,4085,prior,2,5,13,10
48973,4085,prior,3,0,18,6
48974,4085,prior,4,0,13,3
48975,4085,prior,5,2,9,30
48976,4085,prior,6,3,8,7
48977,4085,prior,7,4,12,6
48978,4085,prior,8,1,14,22
48979,4085,prior,9,0,13,2
48980,4085,prior,10,2,15,9
48981,4085,prior,11,6,12,2
48982,4085,prior,12,4,13,4
48983,4085,train,13,4,13,8
48984,4086,prior,1,6,11,
48985,4086,prior,2,3,13,6
48986,4086,prior,3,4,8,17
48987,4086,prior,4,5,13,3
48988,4086,prior,5,4,8,9
48989,4086,prior,6,5,14,7
48990,4086,prior,7,4,13,11
48991,4086,prior,8,4,23,3
48992,4086,train,9,4,13,8
48993,4087,prior,1,5,8,
48994,4087,prior,2,1,17,27
48995,4087,prior,3,0,20,4
48996,4087,prior,4,3,17,3
48997,4087,prior,5,4,7,12
48998,4087,prior,6,2,19,12
48999,4087,prior,7,1,10,3
49000,4087,prior,8,6,12,5
49001,4087,prior,9,3,12,12
49002,4087,prior,10,5,19,6
49003,4087,train,11,6,13,6
49004,4088,prior,1,5,8,
49005,4088,prior,2,2,5,5
49006,4088,prior,3,1,14,4
49007,4088,prior,4,0,9,15
49008,4088,prior,5,0,11,6
49009,4088,prior,6,4,12,28
49010,4088,prior,7,1,18,3
49011,4088,prior,8,4,16,3
49012,4088,prior,9,4,8,15
49013,4088,prior,10,4,10,13
49014,4088,prior,11,1,14,18
49015,4088,prior,12,1,15,1
49016,4088,train,13,0,15,25
49017,4089,prior,1,4,10,
49018,4089,prior,2,3,15,6
49019,4089,prior,3,3,19,1
49020,4089,prior,4,1,18,12
49021,4089,prior,5,6,13,1
49022,4089,prior,6,1,14,7
49023,4089,prior,7,2,9,7
49024,4089,prior,8,6,9,12
49025,4089,prior,9,4,19,13
49026,4089,prior,10,1,13,3
49027,4089,prior,11,5,16,5
49028,4089,prior,12,6,8,11
49029,4089,train,13,1,14,4
49030,4090,prior,1,0,8,
49031,4090,prior,2,2,8,8
49032,4090,prior,3,1,17,23
49033,4090,prior,4,1,14,10
49034,4090,prior,5,1,13,9
49035,4090,prior,6,2,9,3
49036,4090,prior,7,0,21,11
49037,4090,train,8,1,15,9
49038,4091,prior,1,3,9,
49039,4091,prior,2,2,13,18
49040,4091,prior,3,4,16,12
49041,4091,prior,4,3,8,18
49042,4091,prior,5,4,12,17
49043,4091,prior,6,6,13,5
49044,4091,prior,7,2,11,18
49045,4091,prior,8,4,15,12
49046,4091,prior,9,6,12,6
49047,4091,prior,10,5,14,21
49048,4091,train,11,6,12,2
49049,4092,prior,1,0,18,
49050,4092,prior,2,4,16,19
49051,4092,prior,3,1,7,2
49052,4092,prior,4,3,12,17
49053,4092,prior,5,2,13,9
49054,4092,prior,6,1,12,7
49055,4092,prior,7,3,11,12
49056,4092,prior,8,1,6,20
49057,4092,prior,9,0,15,17
49058,4092,prior,10,3,9,5
49059,4092,prior,11,0,12,17
49060,4092,train,12,3,12,7
49061,4093,prior,1,0,5,
49062,4093,prior,2,5,17,14
49063,4093,prior,3,0,7,3
49064,4093,prior,4,5,17,6
49065,4093,prior,5,1,13,8
49066,4093,prior,6,2,10,6
49067,4093,prior,7,3,13,4
49068,4093,prior,8,6,14,3
49069,4093,prior,9,0,12,6
49070,4093,prior,10,2,14,10
49071,4093,prior,11,4,12,5
49072,4093,prior,12,1,13,10
49073,4093,prior,13,4,9,2
49074,4093,prior,14,3,10,7
49075,4093,train,15,2,16,5
49076,4094,prior,1,2,16,
49077,4094,prior,2,6,13,14
49078,4094,prior,3,1,13,11
49079,4094,prior,4,6,13,23
49080,4094,prior,5,6,9,11
49081,4094,prior,6,3,12,4
49082,4094,prior,7,6,9,8
49083,4094,train,8,3,16,19
49084,4095,prior,1,6,12,
49085,4095,prior,2,5,13,5
49086,4095,prior,3,4,12,5
49087,4095,prior,4,1,14,29
49088,4095,prior,5,2,12,2
49089,4095,prior,6,6,13,19
49090,4095,prior,7,3,13,6
49091,4095,prior,8,4,19,17
49092,4095,prior,9,2,14,0
49093,4095,prior,10,5,13,3
49094,4095,prior,11,0,20,3
49095,4095,prior,12,2,22,16
49096,4095,prior,13,4,18,5
49097,4095,prior,14,1,12,7
49098,4095,prior,15,5,12,6
49099,4095,prior,16,0,12,16
49100,4095,train,17,3,15,7
49101,4096,prior,1,0,17,
49102,4096,prior,2,5,11,9
49103,4096,prior,3,6,16,13
49104,4096,prior,4,0,15,12
49105,4096,prior,5,4,22,12
49106,4096,prior,6,0,19,10
49107,4096,prior,7,3,16,18
49108,4096,prior,8,6,7,7
49109,4096,prior,9,0,18,27
49110,4096,prior,10,3,12,24
49111,4096,prior,11,5,13,14
49112,4096,prior,12,6,11,5
49113,4096,prior,13,3,13,12
49114,4096,prior,14,3,10,2
49115,4096,prior,15,5,13,1
49116,4096,prior,16,5,13,11
49117,4096,train,17,4,20,3
49118,4097,prior,1,4,11,
49119,4097,prior,2,5,17,25
49120,4097,prior,3,2,12,23
49121,4097,train,4,6,17,6
49122,4098,prior,1,3,6,
49123,4098,prior,2,6,14,3
49124,4098,prior,3,5,11,5
49125,4098,prior,4,4,16,3
49126,4098,prior,5,5,17,4
49127,4098,prior,6,3,6,10
49128,4098,prior,7,3,9,4
49129,4098,prior,8,1,9,2
49130,4098,prior,9,5,8,12
49131,4098,train,10,1,13,8
49132,4099,prior,1,2,20,
49133,4099,prior,2,6,8,13
49134,4099,prior,3,1,10,6
49135,4099,prior,4,3,7,10
49136,4099,prior,5,1,20,12
49137,4099,prior,6,4,5,28
49138,4099,prior,7,0,5,12
49139,4099,prior,8,6,21,16
49140,4099,prior,9,3,13,20
49141,4099,prior,10,3,11,4
49142,4099,train,11,2,13,14
49143,4100,prior,1,5,12,
49144,4100,prior,2,0,14,2
49145,4100,prior,3,1,13,3
49146,4100,prior,4,6,15,9
49147,4100,prior,5,1,10,6
49148,4100,prior,6,5,18,5
49149,4100,prior,7,3,16,3
49150,4100,prior,8,5,6,9
49151,4100,prior,9,3,15,15
49152,4100,prior,10,3,12,10
49153,4100,prior,11,1,9,8
49154,4100,prior,12,4,18,6
49155,4100,prior,13,5,3,17
49156,4100,prior,14,1,6,6
49157,4100,prior,15,2,5,21
49158,4100,prior,16,2,9,14
49159,4100,prior,17,3,5,25
49160,4100,prior,18,6,12,6
49161,4100,train,19,1,13,13
49162,4101,prior,1,4,9,
49163,4101,prior,2,1,13,5
49164,4101,prior,3,1,6,11
49165,4101,prior,4,4,7,9
49166,4101,prior,5,2,16,12
49167,4101,prior,6,2,16,12
49168,4101,prior,7,3,6,5
49169,4101,prior,8,6,9,16
49170,4101,prior,9,3,17,13
49171,4101,prior,10,1,4,2
49172,4101,prior,11,3,5,4
49173,4101,prior,12,3,14,20
49174,4101,train,13,2,11,2
49175,4102,prior,1,3,12,
49176,4102,prior,2,3,14,3
49177,4102,prior,3,1,8,11
49178,4102,prior,4,5,13,1
49179,4102,prior,5,3,13,9
49180,4102,prior,6,3,10,7
49181,4102,prior,7,2,7,13
49182,4102,prior,8,4,20,18
49183,4102,prior,9,3,9,15
49184,4102,train,10,6,18,9
49185,4103,prior,1,5,14,
49186,4103,prior,2,5,7,6
49187,4103,prior,3,1,13,7
49188,4103,prior,4,2,13,10
49189,4103,prior,5,6,16,6
49190,4103,prior,6,2,7,20
49191,4103,prior,7,4,14,11
49192,4103,prior,8,5,5,17
49193,4103,prior,9,3,12,2
49194,4103,prior,10,5,14,4
49195,4103,prior,11,6,11,14
49196,4103,prior,12,3,16,12
49197,4103,train,13,0,18,15
49198,4104,prior,1,4,12,
49199,4104,prior,2,1,16,7
49200,4104,prior,3,6,14,3
49201,4104,prior,4,6,20,7
49202,4104,prior,5,6,17,30
49203,4104,prior,6,5,12,4
49204,4104,prior,7,5,12,6
49205,4104,prior,8,5,17,4
49206,4104,prior,9,1,8,5
49207,4104,prior,10,5,17,15
49208,4104,prior,11,4,17,13
49209,4104,prior,12,1,14,7
49210,4104,prior,13,4,12,20
49211,4104,prior,14,3,11,5
49212,4104,train,15,5,10,12
49213,4105,prior,1,2,9,
49214,4105,prior,2,5,15,16
49215,4105,prior,3,6,21,8
49216,4105,prior,4,2,17,9
49217,4105,prior,5,5,12,12
49218,4105,prior,6,6,5,0
49219,4105,prior,7,6,8,11
49220,4105,prior,8,4,11,7
49221,4105,prior,9,1,17,10
49222,4105,prior,10,0,11,11
49223,4105,prior,11,2,10,4
49224,4105,prior,12,2,14,0
49225,4105,prior,13,5,16,10
49226,4105,train,14,0,10,9
49227,4106,prior,1,5,19,
49228,4106,prior,2,1,8,10
49229,4106,prior,3,0,11,12
49230,4106,prior,4,3,12,22
49231,4106,prior,5,6,13,13
49232,4106,prior,6,2,18,6
49233,4106,prior,7,5,12,13
49234,4106,prior,8,1,18,4
49235,4106,prior,9,6,20,4
49236,4106,prior,10,6,4,10
49237,4106,train,11,6,12,3
49238,4107,prior,1,2,10,
49239,4107,prior,2,0,23,7
49240,4107,prior,3,1,16,3
49241,4107,prior,4,2,18,4
49242,4107,prior,5,1,9,6
49243,4107,prior,6,5,12,1
49244,4107,prior,7,2,13,17
49245,4107,prior,8,3,11,5
49246,4107,prior,9,4,2,10
49247,4107,prior,10,4,9,3
49248,4107,prior,11,0,19,17
49249,4107,prior,12,5,19,4
49250,4107,prior,13,3,18,5
49251,4107,prior,14,6,5,30
49252,4107,prior,15,6,4,3
49253,4107,prior,16,4,17,8
49254,4107,prior,17,5,19,7
49255,4107,train,18,6,13,8
49256,4108,prior,1,3,13,
49257,4108,prior,2,0,9,3
49258,4108,prior,3,1,14,1
49259,4108,prior,4,6,13,4
49260,4108,prior,5,1,15,7
49261,4108,prior,6,6,10,6
49262,4108,prior,7,4,11,9
49263,4108,prior,8,6,20,12
49264,4108,prior,9,0,12,13
49265,4108,prior,10,0,15,1
49266,4108,prior,11,6,4,1
49267,4108,train,12,1,8,17
49268,4109,prior,1,2,14,
49269,4109,prior,2,0,10,7
49270,4109,prior,3,5,11,8
49271,4109,prior,4,4,17,24
49272,4109,prior,5,1,19,4
49273,4109,prior,6,6,6,18
49274,4109,prior,7,0,11,9
49275,4109,prior,8,6,5,18
49276,4109,prior,9,1,4,1
49277,4109,prior,10,0,12,17
49278,4109,prior,11,6,18,11
49279,4109,prior,12,5,15,3
49280,4109,prior,13,3,14,14
49281,4109,prior,14,2,15,13
49282,4109,prior,15,5,13,5
49283,4109,prior,16,6,10,2
49284,4109,train,17,0,14,2
49285,4110,prior,1,2,5,
49286,4110,prior,2,1,13,4
49287,4110,prior,3,4,9,2
49288,4110,prior,4,0,8,11
49289,4110,prior,5,1,12,10
49290,4110,prior,6,4,15,1
49291,4110,prior,7,3,15,18
49292,4110,prior,8,5,14,18
49293,4110,prior,9,4,12,22
49294,4110,prior,10,3,16,6
49295,4110,prior,11,4,11,4
49296,4110,prior,12,2,5,11
49297,4110,prior,13,3,10,1
49298,4110,prior,14,0,6,5
49299,4110,prior,15,3,5,1
49300,4110,prior,16,3,8,4
49301,4110,prior,17,6,20,12
49302,4110,prior,18,2,8,6
49303,4110,train,19,2,14,8
49304,4111,prior,1,1,17,
49305,4111,prior,2,4,13,3
49306,4111,prior,3,2,7,6
49307,4111,prior,4,3,18,12
49308,4111,prior,5,0,14,7
49309,4111,prior,6,4,15,1
49310,4111,prior,7,4,18,10
49311,4111,prior,8,1,17,7
49312,4111,prior,9,3,7,23
49313,4111,prior,10,2,18,28
49314,4111,prior,11,3,11,8
49315,4111,prior,12,3,14,7
49316,4111,prior,13,3,19,3
49317,4111,prior,14,4,12,13
49318,4111,prior,15,1,21,14
49319,4111,train,16,1,18,8
49320,4112,prior,1,5,7,
49321,4112,prior,2,5,11,6
49322,4112,prior,3,0,9,3
49323,4112,prior,4,1,15,2
49324,4112,prior,5,4,9,4
49325,4112,train,6,1,13,4
49326,4113,prior,1,3,15,
49327,4113,prior,2,4,12,5
49328,4113,prior,3,2,12,3
49329,4113,prior,4,4,21,14
49330,4113,prior,5,0,14,19
49331,4113,prior,6,1,15,6
49332,4113,prior,7,3,11,8
49333,4113,prior,8,5,17,4
49334,4113,train,9,6,15,18
49335,4114,prior,1,5,11,
49336,4114,prior,2,6,15,12
49337,4114,prior,3,6,15,1
49338,4114,prior,4,5,10,14
49339,4114,prior,5,4,11,1
49340,4114,prior,6,0,10,14
49341,4114,prior,7,5,14,5
49342,4114,prior,8,0,8,9
49343,4114,train,9,1,16,9
